date,open,high,low,close,volume
2023-01-10 02:00:00+00:00,17193,17212,17147,17180,39.67739468
2023-01-10 03:00:00+00:00,17181,17206,17173,17206,21.45956238
2023-01-10 04:00:00+00:00,17205,17216,17198,17215,35.60717322
2023-01-10 05:00:00+00:00,17217,17230,17209,17226,25.01678186
2023-01-10 06:00:00+00:00,17225,17231,17193,17204,25.44682316
2023-01-10 07:00:00+00:00,17203,17208,17193,17198,30.52757586
2023-01-10 08:00:00+00:00,17200,17260,17191,17257,50.57492714
2023-01-10 09:00:00+00:00,17257,17272,17246,17249,34.33068545
2023-01-10 10:00:00+00:00,17248,17272,17238,17272,28.86869804
2023-01-10 11:00:00+00:00,17272,17279,17254,17256,46.42708481
2023-01-10 12:00:00+00:00,17254,17256,17220,17220,46.43437801
2023-01-10 13:00:00+00:00,17222,17253,17215,17244,48.25255616
2023-01-10 14:00:00+00:00,17246,17322,17220,17287,118.4913533
2023-01-10 15:00:00+00:00,17282,17368,17233,17328,223.1132097
2023-01-10 16:00:00+00:00,17329,17340,17290,17307,38.83231761
2023-01-10 17:00:00+00:00,17295,17341,17292,17331,29.31048808
2023-01-10 18:00:00+00:00,17330,17439,17327,17434,98.98757586
2023-01-10 19:00:00+00:00,17439,17452,17407,17431,47.77094386
2023-01-10 20:00:00+00:00,17435,17490,17407,17473,66.01894464
2023-01-10 21:00:00+00:00,17476,17489,17451,17467,35.92763799
2023-01-10 22:00:00+00:00,17463,17463,17426,17439,33.87371431
2023-01-10 23:00:00+00:00,17434,17451,17410,17446,49.60647797
2023-01-11 00:00:00+00:00,17448,17494,17434,17471,33.06912411
2023-01-11 01:00:00+00:00,17471,17504,17442,17460,89.35292402
2023-01-11 02:00:00+00:00,17460,17462,17390,17390,56.63193737
2023-01-11 03:00:00+00:00,17389,17427,17371,17419,20.65237118
2023-01-11 04:00:00+00:00,17419,17426,17398,17413,37.82587545
2023-01-11 05:00:00+00:00,17413,17435,17402,17409,68.48496133
2023-01-11 06:00:00+00:00,17409,17446,17395,17442,44.76580952
2023-01-11 07:00:00+00:00,17440,17458,17436,17449,46.60074369
2023-01-11 08:00:00+00:00,17449,17450,17412,17450,39.05506871
2023-01-11 09:00:00+00:00,17447,17468,17444,17446,35.55549373
2023-01-11 10:00:00+00:00,17448,17460,17441,17442,39.28416601
2023-01-11 11:00:00+00:00,17442,17455,17430,17438,19.01672524
2023-01-11 12:00:00+00:00,17435,17436,17406,17418,46.33591965
2023-01-11 13:00:00+00:00,17419,17435,17389,17415,52.71120562
2023-01-11 14:00:00+00:00,17414,17431,17379,17411,44.16635053
2023-01-11 15:00:00+00:00,17414,17432,17318,17328,202.6468319
2023-01-11 16:00:00+00:00,17328,17367,17325,17347,53.18913404
2023-01-11 17:00:00+00:00,17348,17394,17344,17383,33.10603613
2023-01-11 18:00:00+00:00,17382,17549,17382,17488,173.7015798
2023-01-11 19:00:00+00:00,17488,17551,17475,17549,68.45845977
2023-01-11 20:00:00+00:00,17551,17577,17514,17555,55.76340527
2023-01-11 21:00:00+00:00,17555,17572,17534,17559,48.65931215
2023-01-11 22:00:00+00:00,17561,17589,17519,17572,129.6821779
2023-01-11 23:00:00+00:00,17559,17992,17553,17930,465.736703
2023-01-12 00:00:00+00:00,17948,18266,17911,18245,243.3390573
2023-01-12 01:00:00+00:00,18248,18284,18143,18232,140.3594405
2023-01-12 02:00:00+00:00,18225,18370,18183,18200,105.3664155
2023-01-12 03:00:00+00:00,18202,18236,18200,18224,81.59879161
2023-01-12 04:00:00+00:00,18226,18229,18199,18217,47.37124931
2023-01-12 05:00:00+00:00,18216,18234,18081,18086,90.27186352
2023-01-12 06:00:00+00:00,18090,18158,18090,18148,40.4267715
2023-01-12 07:00:00+00:00,18154,18172,18115,18137,88.09326296
2023-01-12 08:00:00+00:00,18134,18144,18073,18144,45.24436811
2023-01-12 09:00:00+00:00,18146,18168,18131,18167,55.33385538
2023-01-12 10:00:00+00:00,18167,18208,18145,18184,74.03726055
2023-01-12 11:00:00+00:00,18184,18216,18163,18206,56.43838551
2023-01-12 12:00:00+00:00,18199,18273,18178,18268,123.6161448
2023-01-12 13:00:00+00:00,18269,18334,17933,18291,845.0933412
2023-01-12 14:00:00+00:00,18290,18350,17936,17994,322.8333139
2023-01-12 15:00:00+00:00,17996,18135,17994,18090,264.206034
2023-01-12 16:00:00+00:00,18087,18142,18060,18135,101.6602454
2023-01-12 17:00:00+00:00,18131,18877,18112,18840,659.9472544
2023-01-12 18:00:00+00:00,18820,18972,18619,18802,556.9165922
2023-01-12 19:00:00+00:00,18810,19036,18769,18898,486.360555
2023-01-12 20:00:00+00:00,18895,19079,18830,19059,292.0538751
2023-01-12 21:00:00+00:00,19060,19114,18770,18830,255.7359014
2023-01-12 22:00:00+00:00,18836,18932,18788,18919,101.8039471
2023-01-12 23:00:00+00:00,18915,18916,18853,18853,46.45052731
2023-01-13 00:00:00+00:00,18852,18888,18720,18777,148.312131
2023-01-13 01:00:00+00:00,18772,18816,18750,18808,26.38904295
2023-01-13 02:00:00+00:00,18810,18836,18791,18836,24.387929
2023-01-13 03:00:00+00:00,18836,18879,18826,18879,36.26247054
2023-01-13 04:00:00+00:00,18877,18878,18824,18824,26.04292994
2023-01-13 05:00:00+00:00,18822,18836,18784,18790,27.99372706
2023-01-13 06:00:00+00:00,18789,18863,18785,18856,29.1013946
2023-01-13 07:00:00+00:00,18856,18857,18791,18824,61.56445796
2023-01-13 08:00:00+00:00,18828,18858,18816,18844,45.13370011
2023-01-13 09:00:00+00:00,18845,18931,18845,18913,65.52361242
2023-01-13 10:00:00+00:00,18909,19050,18865,19046,162.123175
2023-01-13 11:00:00+00:00,19042,19042,18896,18922,90.65347306
2023-01-13 12:00:00+00:00,18917,18935,18818,18859,93.8106082
2023-01-13 13:00:00+00:00,18865,18899,18822,18858,76.84175227
2023-01-13 14:00:00+00:00,18857,19137,18841,19016,340.8929198
2023-01-13 15:00:00+00:00,19019,19304,19012,19267,566.7189847
2023-01-13 16:00:00+00:00,19279,19279,19075,19131,273.1573955
2023-01-13 17:00:00+00:00,19132,19389,19110,19259,258.731479
2023-01-13 18:00:00+00:00,19260,19382,19260,19300,133.0668732
2023-01-13 19:00:00+00:00,19296,19370,19253,19364,134.2315812
2023-01-13 20:00:00+00:00,19365,19491,19326,19477,194.9304427
2023-01-13 21:00:00+00:00,19478,19898,19385,19814,417.6284057
2023-01-13 22:00:00+00:00,19818,19991,19799,19856,364.5510259
2023-01-13 23:00:00+00:00,19859,19938,19748,19931,167.2247474
2023-01-14 00:00:00+00:00,19936,21247,19895,20906,1338.117268
2023-01-14 01:00:00+00:00,20893,21095,20701,20937,898.6825853
2023-01-14 02:00:00+00:00,20933,21039,20841,20933,424.6710515
2023-01-14 03:00:00+00:00,20939,20982,20791,20969,442.7666543
2023-01-14 04:00:00+00:00,20969,21014,20889,20901,91.37371017
2023-01-14 05:00:00+00:00,20902,20914,20787,20840,109.7026076
2023-01-14 06:00:00+00:00,20840,20971,20840,20964,77.57218988
2023-01-14 07:00:00+00:00,20957,20967,20860,20901,110.5080737
2023-01-14 08:00:00+00:00,20900,21021,20881,21005,103.4609802
2023-01-14 09:00:00+00:00,21009,21009,20320,20521,739.7864234
2023-01-14 10:00:00+00:00,20520,20520,20244,20508,266.9910176
2023-01-14 11:00:00+00:00,20493,20744,20483,20732,183.988042
2023-01-14 12:00:00+00:00,20729,20961,20587,20911,226.4035925
2023-01-14 13:00:00+00:00,20911,20983,20799,20942,125.4449051
2023-01-14 14:00:00+00:00,20939,21162,20575,20828,802.3976229
2023-01-14 15:00:00+00:00,20832,20866,20649,20785,207.8911925
2023-01-14 16:00:00+00:00,20781,20853,20756,20805,101.9187006
2023-01-14 17:00:00+00:00,20811,20908,20734,20762,88.55961435
2023-01-14 18:00:00+00:00,20749,20798,20667,20761,109.2320913
2023-01-14 19:00:00+00:00,20760,20866,20727,20795,79.0807256
2023-01-14 20:00:00+00:00,20791,20896,20766,20881,81.53259011
2023-01-14 21:00:00+00:00,20881,20944,20839,20900,59.95007588
2023-01-14 22:00:00+00:00,20903,21020,20869,20992,63.5291152
2023-01-14 23:00:00+00:00,20988,21070,20951,20960,109.92481
2023-01-15 00:00:00+00:00,20961,21007,20647,20771,187.5219645
2023-01-15 01:00:00+00:00,20765,20791,20654,20775,31.80769465
2023-01-15 02:00:00+00:00,20780,20818,20677,20679,33.91844454
2023-01-15 03:00:00+00:00,20691,20741,20549,20730,84.38279198
2023-01-15 04:00:00+00:00,20726,20762,20688,20702,20.73049289
2023-01-15 05:00:00+00:00,20709,20786,20685,20749,37.13992162
2023-01-15 06:00:00+00:00,20749,20788,20713,20718,10.60553943
2023-01-15 07:00:00+00:00,20724,20738,20673,20738,17.55593028
2023-01-15 08:00:00+00:00,20737,20755,20602,20617,180.9081497
2023-01-15 09:00:00+00:00,20620,20752,20586,20752,42.68711077
2023-01-15 10:00:00+00:00,20744,20759,20701,20735,39.73435815
2023-01-15 11:00:00+00:00,20735,20743,20671,20728,29.30361871
2023-01-15 12:00:00+00:00,20721,20746,20662,20700,14.00108195
2023-01-15 13:00:00+00:00,20697,20846,20694,20714,57.52118377
2023-01-15 14:00:00+00:00,20711,20820,20694,20798,14.57765225
2023-01-15 15:00:00+00:00,20802,20994,20788,20921,83.62397569
2023-01-15 16:00:00+00:00,20926,20963,20863,20879,35.68209037
2023-01-15 17:00:00+00:00,20886,21052,20880,20923,79.57741892
2023-01-15 18:00:00+00:00,20923,20925,20677,20819,122.9978825
2023-01-15 19:00:00+00:00,20821,20900,20781,20873,70.43924111
2023-01-15 20:00:00+00:00,20880,20926,20844,20904,75.30582891
2023-01-15 21:00:00+00:00,20902,20931,20873,20905,14.64787213
2023-01-15 22:00:00+00:00,20904,20953,20765,20925,59.00604021
2023-01-15 23:00:00+00:00,20921,20921,20852,20885,9.04397294
2023-01-16 00:00:00+00:00,20879,21003,20785,20978,69.98997902
2023-01-16 01:00:00+00:00,20981,21315,20926,21195,322.5833781
2023-01-16 02:00:00+00:00,21190,21411,21136,21212,303.8405399
2023-01-16 03:00:00+00:00,21213,21233,21044,21082,126.3231204
2023-01-16 04:00:00+00:00,21091,21170,21054,21161,61.54298972
2023-01-16 05:00:00+00:00,21159,21217,21133,21200,66.58851924
2023-01-16 06:00:00+00:00,21196,21258,21123,21159,51.18062457
2023-01-16 07:00:00+00:00,21163,21164,21080,21118,44.10582269
2023-01-16 08:00:00+00:00,21119,21119,20691,20751,431.3021435
2023-01-16 09:00:00+00:00,20751,20844,20726,20837,95.83519474
2023-01-16 10:00:00+00:00,20833,20904,20810,20849,139.4863516
2023-01-16 11:00:00+00:00,20857,20867,20799,20823,44.59122244
2023-01-16 12:00:00+00:00,20827,20874,20791,20800,28.15543861
2023-01-16 13:00:00+00:00,20810,20872,20779,20826,45.00257557
2023-01-16 14:00:00+00:00,20826,20891,20763,20867,52.47723094
2023-01-16 15:00:00+00:00,20879,21048,20634,21000,295.8977475
2023-01-16 16:00:00+00:00,20997,21051,20925,21000,130.7881762
2023-01-16 17:00:00+00:00,21006,21158,20992,21106,114.0899325
2023-01-16 18:00:00+00:00,21106,21287,21064,21284,157.6641249
2023-01-16 19:00:00+00:00,21285,21402,21235,21310,213.1339231
2023-01-16 20:00:00+00:00,21321,21456,21219,21286,176.4635182
2023-01-16 21:00:00+00:00,21290,21290,21064,21135,149.2611938
2023-01-16 22:00:00+00:00,21134,21222,21132,21191,43.56986173
2023-01-16 23:00:00+00:00,21191,21228,21110,21189,73.08356515
2023-01-17 00:00:00+00:00,21186,21297,21075,21112,116.2774477
2023-01-17 01:00:00+00:00,21112,21147,20863,21050,173.1208165
2023-01-17 02:00:00+00:00,21045,21107,20993,21102,49.32924643
2023-01-17 03:00:00+00:00,21104,21166,21070,21126,43.06433128
2023-01-17 04:00:00+00:00,21127,21230,21107,21160,82.61549152
2023-01-17 05:00:00+00:00,21162,21187,21136,21147,33.5109412
2023-01-17 06:00:00+00:00,21151,21155,21072,21072,32.30691397
2023-01-17 07:00:00+00:00,21075,21174,21069,21137,66.5407982
2023-01-17 08:00:00+00:00,21138,21212,21135,21206,61.80206972
2023-01-17 09:00:00+00:00,21206,21245,21152,21177,63.94567862
2023-01-17 10:00:00+00:00,21176,21178,21090,21136,92.45294724
2023-01-17 11:00:00+00:00,21132,21232,21106,21226,52.44458717
2023-01-17 12:00:00+00:00,21228,21344,21198,21257,84.88313184
2023-01-17 13:00:00+00:00,21257,21269,21186,21235,66.17650709
2023-01-17 14:00:00+00:00,21232,21594,21065,21279,454.639296
2023-01-17 15:00:00+00:00,21280,21378,21043,21187,215.6348178
2023-01-17 16:00:00+00:00,21173,21240,21087,21163,114.4327614
2023-01-17 17:00:00+00:00,21164,21243,21092,21228,88.23779251
2023-01-17 18:00:00+00:00,21229,21422,21194,21351,145.1752408
2023-01-17 19:00:00+00:00,21372,21385,21290,21341,48.3900982
2023-01-17 20:00:00+00:00,21342,21396,21271,21386,52.66828215
2023-01-17 21:00:00+00:00,21398,21409,21282,21320,44.12672688
2023-01-17 22:00:00+00:00,21316,21343,21217,21232,77.34182273
2023-01-17 23:00:00+00:00,21232,21274,21133,21134,43.27961449
2023-01-18 00:00:00+00:00,21136,21240,21115,21208,31.97934051
2023-01-18 01:00:00+00:00,21207,21261,21183,21236,29.69252364
2023-01-18 02:00:00+00:00,21249,21350,21159,21297,76.71405569
2023-01-18 03:00:00+00:00,21296,21377,21267,21267,56.71893196
2023-01-18 04:00:00+00:00,21264,21297,21233,21285,38.7627623
2023-01-18 05:00:00+00:00,21288,21316,21259,21314,26.05125862
2023-01-18 06:00:00+00:00,21318,21318,21252,21263,67.48110103
2023-01-18 07:00:00+00:00,21263,21312,21249,21310,99.41826869
2023-01-18 08:00:00+00:00,21311,21317,21219,21250,45.50314594
2023-01-18 09:00:00+00:00,21250,21280,21168,21233,100.199189
2023-01-18 10:00:00+00:00,21233,21258,21171,21187,62.44914126
2023-01-18 11:00:00+00:00,21181,21237,21176,21209,54.30063939
2023-01-18 12:00:00+00:00,21205,21294,21205,21263,42.34860395
2023-01-18 13:00:00+00:00,21263,21465,21217,21415,186.599778
2023-01-18 14:00:00+00:00,21416,21646,21324,21420,251.1675925
2023-01-18 15:00:00+00:00,21438,21548,20853,21029,506.1029786
2023-01-18 16:00:00+00:00,21028,21028,20358,20867,914.2317965
2023-01-18 17:00:00+00:00,20859,21123,20749,20882,448.8693663
2023-01-18 18:00:00+00:00,20874,21050,20843,20934,147.8537219
2023-01-18 19:00:00+00:00,20937,20977,20880,20898,46.97037632
2023-01-18 20:00:00+00:00,20899,20933,20675,20732,149.1225296
2023-01-18 21:00:00+00:00,20720,20833,20716,20780,199.3922014
2023-01-18 22:00:00+00:00,20779,20808,20629,20808,124.6821164
2023-01-18 23:00:00+00:00,20799,20811,20647,20670,88.14529803
2023-01-19 00:00:00+00:00,20678,20756,20678,20696,17.88360788
2023-01-19 01:00:00+00:00,20696,20771,20684,20710,19.70758865
2023-01-19 02:00:00+00:00,20716,20769,20654,20762,16.98487626
2023-01-19 03:00:00+00:00,20761,20806,20747,20750,42.6507179
2023-01-19 04:00:00+00:00,20745,20865,20745,20808,50.3561035
2023-01-19 05:00:00+00:00,20808,20847,20797,20812,20.86024086
2023-01-19 06:00:00+00:00,20815,20856,20804,20828,32.9866916
2023-01-19 07:00:00+00:00,20834,20844,20804,20811,19.99796983
2023-01-19 08:00:00+00:00,20822,20841,20766,20774,24.4521724
2023-01-19 09:00:00+00:00,20768,20802,20736,20796,80.20326618
2023-01-19 10:00:00+00:00,20796,20800,20756,20793,41.80034969
2023-01-19 11:00:00+00:00,20793,20793,20714,20738,45.51413444
2023-01-19 12:00:00+00:00,20739,20769,20694,20734,44.09862154
2023-01-19 13:00:00+00:00,20731,20806,20679,20783,131.7219934
2023-01-19 14:00:00+00:00,20783,20870,20721,20801,185.489827
2023-01-19 15:00:00+00:00,20792,20952,20789,20877,681.8133722
2023-01-19 16:00:00+00:00,20876,20919,20833,20877,111.872378
2023-01-19 17:00:00+00:00,20875,20941,20800,20841,99.42451142
2023-01-19 18:00:00+00:00,20848,21017,20834,20981,156.3451168
2023-01-19 19:00:00+00:00,20981,21130,20955,21093,140.0510454
2023-01-19 20:00:00+00:00,21095,21185,21050,21103,128.8254349
2023-01-19 21:00:00+00:00,21105,21113,20944,20946,129.6979514
2023-01-19 22:00:00+00:00,20945,21085,20944,21072,84.88362696
2023-01-19 23:00:00+00:00,21072,21125,21025,21086,84.04909277
2023-01-20 00:00:00+00:00,21085,21120,21033,21055,145.5420077
2023-01-20 01:00:00+00:00,21059,21143,21020,21123,71.99066488
2023-01-20 02:00:00+00:00,21121,21220,21091,21091,96.97473914
2023-01-20 03:00:00+00:00,21090,21114,21071,21095,37.5411982
2023-01-20 04:00:00+00:00,21095,21128,20981,20997,72.59871227
2023-01-20 05:00:00+00:00,20992,21034,20962,20988,54.35819369
2023-01-20 06:00:00+00:00,20983,20994,20934,20944,65.18894067
2023-01-20 07:00:00+00:00,20944,20998,20869,20970,266.7434777
2023-01-20 08:00:00+00:00,20968,20985,20911,20948,58.20695442
2023-01-20 09:00:00+00:00,20948,20991,20916,20962,55.09488222
2023-01-20 10:00:00+00:00,20962,20967,20920,20965,12.73003011
2023-01-20 11:00:00+00:00,20965,20985,20942,20965,14.47647116
2023-01-20 12:00:00+00:00,20964,21123,20962,21097,87.56556841
2023-01-20 13:00:00+00:00,21096,21143,21047,21060,46.55509849
2023-01-20 14:00:00+00:00,21060,21161,21023,21152,57.88041808
2023-01-20 15:00:00+00:00,21151,21242,21114,21144,95.76099617
2023-01-20 16:00:00+00:00,21150,21416,21148,21304,126.897896
2023-01-20 17:00:00+00:00,21323,21409,21288,21361,73.72301515
2023-01-20 18:00:00+00:00,21370,21435,21300,21391,65.55961328
2023-01-20 19:00:00+00:00,21396,21530,21366,21505,176.8538026
2023-01-20 20:00:00+00:00,21528,22375,21518,22279,617.7070394
2023-01-20 21:00:00+00:00,22287,22429,22218,22320,200.6767326
2023-01-20 22:00:00+00:00,22322,22721,22322,22593,267.3504446
2023-01-20 23:00:00+00:00,22600,22750,22589,22678,169.1704466
2023-01-21 00:00:00+00:00,22670,22790,22442,22582,245.1591404
2023-01-21 01:00:00+00:00,22578,22620,22557,22567,69.62129095
2023-01-21 02:00:00+00:00,22567,22629,22522,22554,34.84458154
2023-01-21 03:00:00+00:00,22566,22575,22504,22554,28.95636991
2023-01-21 04:00:00+00:00,22558,22645,22524,22605,19.78261507
2023-01-21 05:00:00+00:00,22604,22623,22525,22577,112.363198
2023-01-21 06:00:00+00:00,22575,22625,22564,22624,35.60722677
2023-01-21 07:00:00+00:00,22623,22675,22613,22647,56.07176143
2023-01-21 08:00:00+00:00,22647,22782,22636,22712,153.87671
2023-01-21 09:00:00+00:00,22711,23101,22692,23031,220.8732103
2023-01-21 10:00:00+00:00,23032,23333,22631,22787,677.5386084
2023-01-21 11:00:00+00:00,22778,22952,22667,22910,122.3700087
2023-01-21 12:00:00+00:00,22913,23073,22897,23050,103.9819618
2023-01-21 13:00:00+00:00,23050,23054,22868,22934,67.51899166
2023-01-21 14:00:00+00:00,22941,23022,22889,22969,42.25602842
2023-01-21 15:00:00+00:00,22972,23285,22952,22997,241.310721
2023-01-21 16:00:00+00:00,23018,23269,22998,23205,95.99227933
2023-01-21 17:00:00+00:00,23200,23362,23145,23238,115.2802895
2023-01-21 18:00:00+00:00,23237,23268,23076,23253,65.83178231
2023-01-21 19:00:00+00:00,23266,23310,23190,23289,77.95499569
2023-01-21 20:00:00+00:00,23285,23307,23095,23109,94.2374521
2023-01-21 21:00:00+00:00,23101,23221,23054,23200,67.44198265
2023-01-21 22:00:00+00:00,23203,23208,22780,22780,112.5065269
2023-01-21 23:00:00+00:00,22780,22969,22713,22783,151.8523396
2023-01-22 00:00:00+00:00,22791,22965,22717,22881,66.50228964
2023-01-22 01:00:00+00:00,22879,22890,22702,22803,69.7239243
2023-01-22 02:00:00+00:00,22797,22836,22615,22711,42.68520679
2023-01-22 03:00:00+00:00,22712,22776,22678,22766,19.56120524
2023-01-22 04:00:00+00:00,22763,22866,22726,22854,24.24363878
2023-01-22 05:00:00+00:00,22856,22894,22846,22882,26.09998908
2023-01-22 06:00:00+00:00,22881,22968,22869,22926,33.44793597
2023-01-22 07:00:00+00:00,22927,22964,22892,22901,17.61923173
2023-01-22 08:00:00+00:00,22900,22926,22821,22900,32.88512831
2023-01-22 09:00:00+00:00,22916,22936,22839,22862,48.69356051
2023-01-22 10:00:00+00:00,22860,22900,22842,22878,22.97531956
2023-01-22 11:00:00+00:00,22881,22882,22741,22782,69.92502377
2023-01-22 12:00:00+00:00,22787,22868,22711,22863,51.7431065
2023-01-22 13:00:00+00:00,22869,22927,22855,22909,37.99249023
2023-01-22 14:00:00+00:00,22903,23034,22876,23002,58.55998598
2023-01-22 15:00:00+00:00,23006,23076,22650,22787,155.1317979
2023-01-22 16:00:00+00:00,22803,22860,22702,22815,49.98547914
2023-01-22 17:00:00+00:00,22824,22959,22786,22928,89.3459472
2023-01-22 18:00:00+00:00,22936,22939,22828,22838,18.35625416
2023-01-22 19:00:00+00:00,22828,22859,22700,22726,58.89924906
2023-01-22 20:00:00+00:00,22737,22737,22314,22460,275.6842179
2023-01-22 21:00:00+00:00,22467,22640,22327,22599,157.4512086
2023-01-22 22:00:00+00:00,22592,22694,22546,22687,57.99420257
2023-01-22 23:00:00+00:00,22675,22775,22655,22717,63.464346
2023-01-23 00:00:00+00:00,22708,22809,22670,22751,21.6198862
2023-01-23 01:00:00+00:00,22757,22821,22700,22701,17.63531505
2023-01-23 02:00:00+00:00,22711,22757,22699,22755,11.34807726
2023-01-23 03:00:00+00:00,22755,22772,22662,22675,21.65508278
2023-01-23 04:00:00+00:00,22671,22760,22671,22759,16.50947746
2023-01-23 05:00:00+00:00,22765,22772,22715,22727,14.44654445
2023-01-23 06:00:00+00:00,22730,22796,22698,22779,30.53481189
2023-01-23 07:00:00+00:00,22781,22787,22618,22700,37.27077358
2023-01-23 08:00:00+00:00,22705,22766,22675,22725,39.95839536
2023-01-23 09:00:00+00:00,22725,22787,22711,22787,59.69331649
2023-01-23 10:00:00+00:00,22787,22959,22773,22913,79.56344079
2023-01-23 11:00:00+00:00,22924,22931,22834,22909,49.26028289
2023-01-23 12:00:00+00:00,22911,22974,22817,22912,80.63589995
2023-01-23 13:00:00+00:00,22921,22944,22685,22803,75.73919071
2023-01-23 14:00:00+00:00,22798,23117,22525,22623,323.9164075
2023-01-23 15:00:00+00:00,22637,22919,22608,22862,187.9333181
2023-01-23 16:00:00+00:00,22876,22932,22777,22910,61.1698901
2023-01-23 17:00:00+00:00,22917,23059,22857,23059,74.44602314
2023-01-23 18:00:00+00:00,23069,23167,22880,22950,158.5769749
2023-01-23 19:00:00+00:00,22935,22964,22662,22789,129.750409
2023-01-23 20:00:00+00:00,22785,23031,22767,23029,98.99274321
2023-01-23 21:00:00+00:00,23029,23041,22947,23001,52.57093705
2023-01-23 22:00:00+00:00,23000,23031,22866,22926,37.78168911
2023-01-23 23:00:00+00:00,22925,22960,22877,22922,18.02759011
2023-01-24 00:00:00+00:00,22922,23004,22876,22991,44.22500686
2023-01-24 01:00:00+00:00,22991,23103,22935,23094,30.95029976
2023-01-24 02:00:00+00:00,23100,23143,23047,23047,38.37732112
2023-01-24 03:00:00+00:00,23054,23086,23012,23084,7.24362916
2023-01-24 04:00:00+00:00,23087,23126,23074,23076,31.86948592
2023-01-24 05:00:00+00:00,23079,23162,23033,23125,36.53278061
2023-01-24 06:00:00+00:00,23125,23160,23070,23103,22.59677891
2023-01-24 07:00:00+00:00,23103,23131,23025,23055,34.96684717
2023-01-24 08:00:00+00:00,23058,23094,23044,23053,30.96067343
2023-01-24 09:00:00+00:00,23054,23061,22782,22857,192.7619736
2023-01-24 10:00:00+00:00,22859,22948,22856,22913,71.86597396
2023-01-24 11:00:00+00:00,22912,22937,22872,22922,85.61587973
2023-01-24 12:00:00+00:00,22923,23031,22892,22973,72.69452832
2023-01-24 13:00:00+00:00,22973,23018,22795,22865,79.53402609
2023-01-24 14:00:00+00:00,22865,22958,22723,22866,156.8765617
2023-01-24 15:00:00+00:00,22859,22956,22765,22928,182.1524256
2023-01-24 16:00:00+00:00,22938,22949,22849,22876,28.7253716
2023-01-24 17:00:00+00:00,22876,22924,22784,22914,63.4029784
2023-01-24 18:00:00+00:00,22913,23042,22882,23003,78.29323338
2023-01-24 19:00:00+00:00,23003,23068,22968,23026,62.96657579
2023-01-24 20:00:00+00:00,23027,23042,22889,23022,212.671839
2023-01-24 21:00:00+00:00,23018,23082,22833,22902,85.48868503
2023-01-24 22:00:00+00:00,22902,22927,22686,22763,119.7390152
2023-01-24 23:00:00+00:00,22735,22783,22473,22637,183.2202348
2023-01-25 00:00:00+00:00,22636,22710,22507,22660,38.53185164
2023-01-25 01:00:00+00:00,22650,22665,22334,22497,130.3136426
2023-01-25 02:00:00+00:00,22490,22591,22490,22552,50.5453566
2023-01-25 03:00:00+00:00,22548,22653,22540,22651,35.71262357
2023-01-25 04:00:00+00:00,22652,22661,22630,22631,14.07698964
2023-01-25 05:00:00+00:00,22633,22730,22615,22676,67.13643994
2023-01-25 06:00:00+00:00,22680,22738,22643,22718,44.91612212
2023-01-25 07:00:00+00:00,22717,22768,22705,22726,26.7034934
2023-01-25 08:00:00+00:00,22719,22740,22665,22671,19.40649326
2023-01-25 09:00:00+00:00,22667,22703,22583,22617,57.79284198
2023-01-25 10:00:00+00:00,22618,22632,22488,22622,50.8019556
2023-01-25 11:00:00+00:00,22620,22627,22568,22601,23.74027568
2023-01-25 12:00:00+00:00,22601,22741,22599,22693,64.49023573
2023-01-25 13:00:00+00:00,22701,22729,22577,22603,52.26150057
2023-01-25 14:00:00+00:00,22602,22621,22430,22442,105.725048
2023-01-25 15:00:00+00:00,22433,22602,22348,22582,101.1576278
2023-01-25 16:00:00+00:00,22581,22691,22525,22633,53.76191725
2023-01-25 17:00:00+00:00,22637,22657,22522,22583,26.47343767
2023-01-25 18:00:00+00:00,22576,22734,22565,22732,50.54000617
2023-01-25 19:00:00+00:00,22735,22762,22664,22758,41.5783929
2023-01-25 20:00:00+00:00,22761,22950,22761,22938,149.5508344
2023-01-25 21:00:00+00:00,22950,23709,22846,23604,490.798166
2023-01-25 22:00:00+00:00,23624,23815,22864,22955,650.833449
2023-01-25 23:00:00+00:00,22942,23212,22895,23054,235.271732
2023-01-26 00:00:00+00:00,23063,23282,23063,23243,53.41743257
2023-01-26 01:00:00+00:00,23251,23251,23146,23156,55.13566654
2023-01-26 02:00:00+00:00,23169,23265,23149,23190,21.366701
2023-01-26 03:00:00+00:00,23186,23232,23118,23134,19.25883367
2023-01-26 04:00:00+00:00,23143,23195,23116,23194,15.46255079
2023-01-26 05:00:00+00:00,23185,23196,23135,23152,10.73068588
2023-01-26 06:00:00+00:00,23155,23166,22946,23090,90.54322389
2023-01-26 07:00:00+00:00,23090,23093,22963,22982,24.45178807
2023-01-26 08:00:00+00:00,22971,23050,22932,23005,42.76333896
2023-01-26 09:00:00+00:00,23003,23036,22917,22974,54.35443914
2023-01-26 10:00:00+00:00,22964,23004,22869,22930,63.24157027
2023-01-26 11:00:00+00:00,22935,23000,22904,22999,13.61367938
2023-01-26 12:00:00+00:00,22999,23141,22970,23133,57.11522383
2023-01-26 13:00:00+00:00,23133,23154,22905,23124,127.3100116
2023-01-26 14:00:00+00:00,23132,23243,22931,23028,181.6035488
2023-01-26 15:00:00+00:00,23009,23181,22905,22961,131.8187309
2023-01-26 16:00:00+00:00,22953,23025,22866,23003,210.9548336
2023-01-26 17:00:00+00:00,23002,23057,22965,22983,34.52791354
